hashtag_names,like_count,music_id,region_code,video_description,view_count,comment_count,create_time,id,share_count,username,playlist_id,voice_to_text,effect_ids,subset,datetime,day_name,month_name,id-account,location,follows
"['wien', 'ausländer', 'migration', 'favoriten', 'nachrichten', 'österreich', 'wien🇦🇹', 'övp', 'derstandard', 'lernenmittiktok']",224.0,"6,99784050561463E+018",AT,"Der Wiener ÖVP-Chef Karl Mahrer warnte in einem Clip vor einem neuen ""Hotspot"" in Favoriten, in sozialen Medien wurden seine Gesprächspartner erkannt. #derstandard #lernenmittiktok #nachrichten #övp #favoriten #wien #österreich #ausländer #migration #wien🇦🇹 ",4276,23,2023-03-30 10:08:52,"7,21627918671186E+018",18,derstandard,,"Polizei ist zwar relativ rasch dort, aber das problem ist ja neu ähm, du kannst dir die nicht mal mehr frei bewegen. Es ist net so, dass ich sage, kann jetzt unbeschwert ohne probleme spazieren gehen oben. Das entwickelt sich so schnell und dann spritzt es die atmung. Wenns dazwischen, ist das wirklich a pechkorb. Dieses video sorgt gerade für aufregung. Der wiener övp chef calmarer warnt darin vor einem neuen hotspot in favoriten. Dabei wirkt es so, als OB er zufällig menschen auf der straße dazu befragt. Oder was meint ihr, die kinder untereinander reden nicht deutsch, ihre sprache weiß ich nicht, syrisch, türkisch, ich kenn die sprachen nicht wirklich. Ich frag mich, wer in zukunft hier leben möchte äh, es is eine komplett andere kultur mittlerweile und ich frage mich, ob's junger leid zwischen 253035 jahren gibt, die hier sicher wohnung mieten, kaufen und vielleicht ne familie gründen wollen? Zwar stellt Mara die beiden männer in dem video nicht explizit als ihm unbekannte vor. Die inszenierung des clips erweckt aber diesen eindruck. Nirgendwo wird offen gelegt, dass die beiden bei der övp wiener aktiv sind. Der eine ist seit vielen jahren bezirksrat, der andere stellvertreter der övp seniorenorganisation im bezirk.",,ht_nachrichten,2023-03-30 10:08:52,3,3,76,Wien,"18,54,46,35"
"['leopard', 'nachrichten', 'tagesschau']",28567.0,"7,19300939577987E+018",DE,Deshalb reden gerade alle über den „Leopard 2“. #leopard #tagesschau #nachrichten ,535457,1029,2023-01-26 17:10:05,"7,19300937487541E+018",480,tagesschau,7.070398343033212e+18,warum will die ukraine unbedingt leopard zwei kampfpanzer unter fachleuten gilt der leopard zwei als einer der modernsten kampfpanzer weltweit vor allem die neueren generationen sollen russischen panzern überlegen für die ukraine ist es außerdem von vorteil wenn die von den verbündeten gelieferten panzer möglichst einheitlich sind es erleichtert unter anderem die schulung der eigenen soldatinnen wie sie die panzer bedienen müssen den leopard zwei gibt es weltweit über dreitausendfünfhundert mal leben deutschland wollen auch andere länder leoparden abgeben in deutschland kommen sie aus dem bestand der bundeswehr je nach ausstattung beträgt der neupreis beim hersteller rhein metall zwischen drei und neun millionen euro,,ht_nachrichten,2023-01-26 17:10:05,3,1,77,Dresden,"79,28,72,13,74"
"['usnavy', 'titanic', 'navy', 'submarine', 'news', 'fy', 'titan', 'zb', 'uboot', 'nachrichten', 'antlantic', 'atlantik', 'oceangate', 'lernenmittiktok', 'zeitimbild', 'lostsubmarine', 'submarinemissing', 'submarinefound']",40460.0,"7,05505180286586E+018",AT,Titanic-Tauchboot: Jetzt kommen neue Details ans Licht #zb #zeitimbild #oceangate #titanic #titan #submarinemissing #submarine #uboot #atlantik #antlantic #usnavy #navy #submarinefound #lostsubmarine #lernenmittiktok #news #nachrichten #fy ,760308,767,2023-06-23 12:52:05,"7,24786345998607E+018",1290,zeitimbild,,"Jetzt kommen brisante neue Infos ans Licht, das solltet ihr über den Fund des Titanic Tauchbootes wissen. Berichten zufolge könnte die US Navy schon tagelang gewusst haben, dass das Boot implodiert ist. Mit einem geheimen Überwachungssystem habe man eine Unregelmäßigkeit festgestellt, kurz nachdem man am Sonntag den Kontakt zum Boot verloren hat. Die Inklusion dürfte ganz schnell gegangen sein, vermutlich in Teil in einer Sekunde. Er hätte Alarm schlagen müssen, sagte Regisseur des Kinofilms Titanic, James Cameron jetzt. Er selbst war schon mehrmals beim Wrack des gesunkenen riesenschiffs, und zwar mit einem eigenen Tauchboot. Jenes von Ocean Gate war aber schlecht gebaut, meinte er und nennt es eine furchtbare Idee. Übrig bleiben die Trümmer am Boden des Atlantik. Die Suche nach den 5 verstorbenen wird wohl bald enden.",,ht_nachrichten,2023-06-23 12:52:05,4,6,78,Innsbruck,"54,23"
"['20min', 'news', 'landung']",1163.0,"7,30021202250408E+018",CH,Diese Landung will nicht gelingen ✈️ #20min #news #landung,317,7,2023-11-11 14:31:03,"7,30021192808792E+018",0,20minuten,,,,ht_news,2023-11-11 14:31:03,5,11,79,Bern,"100,93"
"['austria', 'viral', 'news', 'fyp', 'fürdich', 'klz', 'pilze', 'schwammerl', 'österreich', 'österreichistanders']",652.0,"7,2697704098374E+018",AT,"JessasMariaundJosef, die Schwammerlklauber:innen sind los. #österreich #austria #schwammerl #pilze#österreichistanders #fyp#fürdich#viral#news#klz",8,29,2023-08-23 08:00:00,"7,26977041349903E+018",0,kleinezeitung,7.213700567871393e+18,"100 Kilo eierschwarmmal, so viel hat die kärntner Bergwacht alleine in den letzten 2 Wochen beschlagnahmt. Eigentlich darf man nämlich nur 2 Kilo pro Tag und pro Person glauben. Viele kärntnerinnen halten sich aber nicht daran, gerade wenn die schwarmmal so wie jetzt förmlich Aus dem Boden schießen. Der Verkauf der eierschwammern wird von ihnen dann fast schon gewerblich betrieben. Die Leute fahren dann sogar nach Italien oder posten ihre Ausbeute auf Facebook, um sie zu vertreiben. Eierschwammal, Herren und Steinpilze sind übrigens teilweise geschützte Pilze. Man darf eigentlich nur zwischen 7 und 18 Uhr eine gewisse Menge glauben. Wenn man sich nicht daran hält, kann man mit einer Strafe 3.600-7.000 Euro rechnen, aber da kommt ja eh niemand drauf, oder doch? Bergwacht hat die eine oder andere Methode entwickelt, um die frechen zu erwischen. Sie steht manchmal sogar an den Grenzen. Dort werden des öfteren Autos aufgehalten, die gedroschen voll mit eierschwarmern sind.",,ht_news,2023-08-23 08:00:00,2,8,80,Innsbruck,59
"['tate', 'police', 'news', 'court', 'suspect', 'fy', 'polizei', 'gericht', 'nachrichten', 'zib', 'verdacht', 'anklage', 'lernenmittiktok', 'zeitimbild']",15043.0,"7,05505180286586E+018",AT,Anklage gegen Tate-Brüder: Hier die neuesten Infos #zib #zeitimbild #tate #anklage #verdacht #suspect #police #polizei #gericht #court #lernenmittiktok #nachrichten #news #fy ,173364,1488,2023-06-22 16:51:32,"7,24755409245989E+018",1708,zeitimbild,,"Update zu Andrew tats, mit Fake liebesgeständnissen soll er Frauen zu sich gelockt und zu Sex Videos gezwungen haben. 7 Opfer wurden schon ausgeforscht. Rund um den frauenfeindlichen Influencer gibt es gerade heftige Entwicklungen. Hier das Wichtigste, nachdem Andrew Tate und sein Bruder Tristan vor gut einem halben Jahr festgenommen wurden, hat die Polizei ihre Luxusautos, Waffen und hohe Summen bargeldbeschlagnahmen. Der Vorwurf gegen die beiden damals Vergewaltigung, Menschenhandel und die Gründung einer verbrechergruppe. Jetzt wurde der Vorwurf sogar ausgeweitet. Die beiden sollen Menschen nicht einmal, sondern kontinuierlich gehandelt und vergewaltigt haben. Mit heirats und liebesversprechungen hätten sie mehrere Frauen von sich abhängig gemacht und dann zu sich nach Rumänien gelockt. Dort habe man sie dann sexuell missbraucht und ausgebeutet. Teils wurde das auch auf Social Media gepostet. Die tatbrüder bestreiten das alles. Bei einer Verurteilung droht ihnen eine Lange Gefängnisstrafe. Der Prozess könnte aber noch Jahre dauern. Es gilt die Unschuldsvermutung.",,ht_nachrichten,2023-06-22 16:51:32,3,6,81,Innsbruck,"87,12,38"
"['news', 'wien', 'kahraman', 'tageszeitungheute', 'heutezeitung']",900.0,"7,19816001413201E+018",AT,Gedenken an Volkan Kahraman in Simmering! Das sind die Top-News des Tages 📲#kahraman#wien#tageszeitungheute#heutezeitung#news,48165,8,2023-02-09 14:17:09,"7,19815944721725E+018",46,heute.at,,wir denken an ex team kicker volkan kardaman in zimmering das sind die top news des tages r 1 macht anrufe in die Türkei und nach syrien gratis der mobilfunker erklärt dass viele menschen in Österreich nach dem entsetzlichen erdbeben familienmitglieder oder freunde in der Türkei und in syrien erreichen wollen und verzichtet auf das einheben einer gebühr 1. dancing star schon verletzt youtuber michi buchinger klagt nach dem training für die urf show über 1. wwchen ich bin um ehrlich zu sein ziemlich enttäuscht lässt der dreißigjährige seine follower wissen rührendes gedenken an ex team kicker volkan kadermann der ehemalige öfb und Austria kicker wurde am mittwoch in wien simmering opfer eines gewaltverbrechens sein bester Freund soll rasend vor eifersucht zweimal abgedrückt haben am tatort wurden kerzen entzündet alle bilder und hintergründe findest du auf heute punkt a t,,ht_news,2023-02-09 14:17:09,3,2,82,Innsbruck,"82,23"
"['news', 'tageszeitungheute', 'heutezeitung']",1255.0,"7,19447552893236E+018",AT,Cobra-Einsatz in Wien! 🚔 Das sind die Top-News des Tages 📲#news  #tageszeitungheute  #heutezeitung,20677,16,2023-01-30 15:59:25,"7,19447507423208E+018",38,heute.at,0.0,grobansatz in wien man feuerte über 30 schüsse auf polizei ab das sind die top news des tages wien wird zur kulisse für hollywood serie gleich mehrere stars und adlerm here grant und kate winsley kommen für trier bald nach wien die wohnwegen der de palace crew stehen am schillerplatz nach der landtagswahl waren die freiheitlichen in niedersach wohl richtig in feierlaune sie überholt mit 24 komma 19 prozent die spö und schnappten sich mit udo landbau an der spitze den 2. platz nach der övp der sp öl wird in das wieder hitzige wuppertal chefin sein die wagner debattiert riesen kobraeinsatz in wien beim einzweifeln der spezialeinheit verschanzte sich der mann und feuerte kurzzeit später über 30 schüsse durch seine haustür auf die polizei ab die kugeln wurden von einem bolistischen schild abgefangen der sechzigjährige wurde bei dem schusswechsel von einer kugel des cobra beamten getroffen und verstarb an ort und stelle er habe trotz waffenverbot dutzende male die nachbarn bedroht alle infos findest du auch auf heute punkt a t,,ht_news,2023-01-30 15:59:25,0,1,83,Innsbruck,"71,65,11,76"
"['instagram', 'news']",81.0,"6,76904602748899E+018",AT,"Instagram hat außerdem eine neue Funktion eingeführt: Die ""Notizen"" 🤔#news #instagram  ",3974,2,2023-02-05 09:48:21,"7,19660636758143E+018",1,krone.at,,"würdest du Geld ausgeben? dass sie von anderen nicht zahlenden Abonnenten abhebt. und erhalten außerdem ein lilafarbenes Symbol, mit kostenpflichtigen Abonnements Geld zu verdienen! Die zahlenden Abonnenten könnten dann künftig exklusiven Zugang zu um Influencern die Möglichkeit zu bieten, Stories oder Livestreams ihres Lieblingsinfluencers erhalten Was ist deine Meinung dazu, Würdest du für Instagram-Content zahlen? Die Social Media Plattform arbeitet gerade an einem Modell, Das wird gerade bei einer handvoll Influencer getestet!",,ht_news,2023-02-05 09:48:21,6,2,84,Wien,87
"['netflix', 'fyre', 'nachrichten', 'fyrefestival', 'festival', 'rtlaktuell']",110.0,"7,27351063829765E+018",DE,"Na, schon Bock aufs neue #Fyre #Festival in der Karibik? #Netflix #FyreFestival #Nachrichten #RTLAktuell ",20,5,2023-08-31 15:36:18,"7,27351067632323E+018",0,rtlaktuell,,"Erinnert ihr euch noch ans Fire Festival? Dieses Festival, was so katastrophal in die Hose gegangen ist? Jetzt kommts! Die Veranstalter wollens noch mal machen. Das Festival soll in die nächste Runde gehen. Das Fire Festival wurde 2.017 als luxusmusikfestival auf dem Bahamas beworben, doch alles war so schlecht organisiert, dass es damals abgebrochen werden musste. Netflix zeigte das ganze Versagen sogar in einer Doku Serie. Veranstalter Billy mcfalen musste wegen der ganzen Nummer sogar ins Gefängnis wegen Betrugs. Doch jetzt ist er wieder frei und wills gleich noch mal wissen. Er hat jetzt in einem Video angekündigt, dass der Ticketverkauf für Teil 2 des Festivals gestartet ist. Das soll Ende 2.024 wieder in der Karibik stattfinden. Tickets kosten mal eben zwischen 499 und 7.999 US Dollar Schnapper, sonst weiß man quasi noch nichts über das Festival. Na OB das gut geht?",,ht_nachrichten,2023-08-31 15:36:18,3,8,85,Dresden,"84,90,3,98,87"
"['gaza', 'israel', 'palästina', 'bringthemhome', 'nachrichten', 'derstandard', 'lernenmittiktok']",205.0,"6,89577465297974E+018",AT,"13 israelische Geiseln wurden dem Roten Kreuz übergeben, und haben mittlerweile - über Ägypten - Israel erreicht. Das Rote Kreuz gab an, dass es insgesamt 24 Geiseln übernommen habe, neben den israelischen Staatsangehörigen seien auch zehn thailändische und eine philippinische Person darunter. Zuvor hatte der thailändische Premierminister angegeben, dass zwölf Thailänder freigelassen wurden. Am Freitag wurden außerdem 39 Frauen und Kinder, die in israelischen Gefängnissen inhaftiert waren, freigelassen. Das gab das katarische Außenministerium bekannt. #derstandard #lernenmittiktok #nachrichten #israel #gaza #bringthemhome #palästina ",83,48,2023-11-24 17:48:33,"7,30508699956678E+018",0,derstandard,,"Die radikal islamische Hammers hat 13 Geiseln Aus Israel freigelassen. Sie sind inzwischen in Israel angekommen. Die 1. Gruppe besteht offenbar nur Aus Frauen und Kindern. Im Rahmen einer viertägigen feuerpause im Gazastreifen Willi kamas insgesamt 50 der etwa 240 israelischen Geiseln freilassen. Im Gegenzug sollen 150 palästinensische Häftlinge Aus israelischen Gefängnissen freikommen. Das Außenministerium von Katar gab an, dass 39 Frauen und Kinder, die in israelischen Gefängnissen inhaftiert waren, freigelassen werden sollen.",,ht_nachrichten,2023-11-24 17:48:33,4,11,86,Salzburg,"53,55"
"['20min', 'news', 'wein']",17894.0,"7,27790049594608E+018",CH,Hier fliesst Wein in rauen Mengen 🍷 #20min #news #wein,1094,677,2023-09-12 12:45:00,"7,27789996206567E+018",10,20minuten,,,,ht_news,2023-09-12 12:45:00,1,9,87,Bern,"63,56"
"['news', 'werbung', 'schweiz', 'zürich', 'tagesanzeiger']",20.0,"7,27896710463918E+018",CH,Ein Werbesujet der Versicherung Smile hat Hunderte von Protesten ausgelöst. Jetzt muss sich die Kommission für Lauterkeit in der Werbung damit befassen. #werbung #schweiz #zürich #news #tagesanzeiger ,19,5,2023-09-15 08:29:59,"7,27896704499593E+018",0,tagesanzeiger,,,,ht_news,2023-09-15 08:29:59,4,9,88,Bern,"55,56,52,50"
"['watson', 'polizei', 'italien', 'rekord', 'nachrichten', 'sizilien', 'schwiizerdütsch', 'zoll']",1040.0,"7,22377266175881E+018",CH,"Fast zwei Tonnen K❄️ain mit einem Marktwert von mehr als 400 Millionen Euro sind im Meer vor Ostsizilien gefunden worden, wie der italienische Zoll mitteilt. Es handle sich um einen Rekordfund. #watson #nachrichten #polizei #italien #sizilien #zoll #rekord #schwiizerdütsch ",14994,22,2023-04-19 14:47:19,"7,22377263587894E+018",213,watson_news,,,,ht_nachrichten,2023-04-19 14:47:19,2,4,89,Bern,21
"['foryou', 'news', 'fyp', 'studie', 'eis', 'eisbär', 'faz', 'fürdich', 'journalist', 'nachrichten', 'umwelt', 'wissenschaft', 'arktis', 'nordpol', 'forschung', 'klimaschutz', 'artenschutz', 'eisschmelze']",29.0,"7,27834191899068E+018",DE,"Was die neue Studie sagt, erfahrt ihr im Video. #Arktis #nordpol #eis #eisschmelze #umwelt #klimaschutz #eisbär #faz #nachrichten #news #studie #wissenschaft #forschung #artenschutz #fyp #foryou #fürdich #news #journalist",23,3,2023-09-14 19:00:00,"7,27834180125631E+018",0,faz,,"Die Arktis könnte schon in wenigen Jahren eisfrei sein. Zu diesem Schluss kommt eine neue Studie. Eine Gruppe von Wissenschaftlern hat auf Grundlage von satellitendaten den Rückgang der meereseisfläche in der Region um den Nordpol über 40 Jahre untersucht. Verglichen mit anderen Regionen der Erde erwärmt sich das nördliche polargebiet rund viermal so schnell. Der arktische Ozean könnte also im Extremfall schon in den 20 dreißiger Jahren erstmals nahezu vollständig eisfrei sein, also rund 10 Jahre früher als bisher angenommen. Aktuelle Klimamodelle unterschätzen vermutlich, wie schnell das Meereis des nordpolar Meers verschwindet. Vor allem in den Sommermonaten, etwa im September, zeigt sich deutlich, dass auf dem arktischen Meer immer weniger Eis schwimmt. Die Arktis könnte selbst bei einem Szenario mit geringen Kohlendioxid Emissionen schon viel früher eisfrei sein als bisher angenommen. Das würde sich auf Gesellschaften und auf Ökosysteme innerhalb sowie außerhalb der Arktis auswirken. Denn.",,ht_nachrichten,2023-09-14 19:00:00,3,9,90,Nürnberg,"33,66,82,17"
"['nachrichten', 'deutschlandticket', '49euroticket']",7818.0,"7,21117468261475E+018",DE,Bekommt ihr das Ticket günstiger? #deutschlandticket #nachrichten#49euroticket,198163,288,2023-03-16 16:00:41,"7,21117460142077E+018",700,tagesschau,,49 euro für 1 bundesweites nahverkehrsticket so zahlt ihr unter umständen weniger bei manchen gibt es verwirrung über vermeintlich unterschiedliche preise fest steht dass Deutschland ticket soll AB dem 01.05 gelten und soll für alle im abo 49 euro kosten wie beim job ticket können das manche arbeitgeber noch mal bezuschussen und man selbst zahlt am ende weniger außerdem können die bundesländer vergünstigte gleichwertige tickets anbieten zum beispiel für menschen die sozialhilfe empfangen in ausbildung sind oder einen freiwilligen dienst machen um das deutschlandticket anbieten zu können übernimmt der bund die hälfte der kosten darüber hat der bundestag heute abgestimmt mehrkosten für die vergünstigten alternativen sollen die bundesländer tragen,,ht_nachrichten,2023-03-16 16:00:41,3,3,91,Köln,9
"['france', 'police', 'protest', 'news', 'fy', 'polizei', 'eskalation', 'escalation', 'frankreich', 'nachrichten', 'nanterre', 'zib', 'verkehrskontrolle', 'polizeigewalt', 'lernenmittiktok', 'zeitimbild', 'policebrutaility', 'ausschreitungen', 'justicefornahel']",15631.0,"6,89577465297974E+018",AT,Heftige Szenen in Frankreich: Ausschreitungen nach tödlichem Polizeieinsatz #zib #zeitimbild #france #frankreich #protest #escalation #eskalation #justicefornahel #nanterre #police #policebrutaility #polizeigewalt #polizei #verkehrskontrolle #ausschreitungen #lernenmittiktok #nachrichten #news #fy ,265859,681,2023-06-29 15:27:54,"7,2501301432246E+018",1375,zeitimbild,,"Siebzehnjähriger von Polizist erschossen. Jetzt droht die Lage zu eskalieren. Achtung, diese Geschichte ist heftig. In einer Pariser Vorstadt wird 1 Jugendlicher im Auto von der Polizei angehalten. Als er plötzlich anfährt, fällt der Schuss Aus unmittelbarer Nähe. Der Junge Lenker stirbt. Viele macht die Tat des Polizisten wütend und zwar so richtig. Aus Protest gehen sie seit 2 Tagen auf die Straße, zünden Autos an, vor allem im Großraum Paris. Die Polizei bekommt die Krawalle scheinbar nicht in den Griff. Dass der Siebzehnjährige getötet wurde, sei unverzeihlich, sagt der französische Präsident. Er ruft aber dazu auf, die Gewalt bei den Protesten zu beenden. Der Beschuldigte Polizist, der bleibt vorerst jedenfalls in Gewahrsam. Gegen ihn wird wegen des Verdachts auf Totschlag ermittelt.",,ht_nachrichten,2023-06-29 15:27:54,3,6,92,Wien,"41,18,26,25,77"
"['nachrichten', 'tagesschau', 'newsderwoche']",1943.0,"7,28429245633351E+018",DE,Das war in dieser Woche wichtig. #NewsderWoche #tagesschau #nachrichten,531,30,2023-09-29 16:54:56,"7,28429200791944E+018",3,tagesschau,,"Viele Menschen in Deutschland sind unzufrieden mit der Flüchtlingspolitik. Hier kommen 3 News der Woche für dich. Laut ARD deutschlandtrend finden 73 Prozent der Befragten, dass es eher schlecht oder sehr schlecht klappt, geflüchtete unterzubringen und zu verteilen. Und fast 2/3 wollen, dass Deutschland weniger Flüchtlinge. Für dich und deine Eltern soll es in Zukunft leichter sein, Geld vom Staat zu bekommen, dass euch zusteht. Und zwar mit der Kindergrundsicherung. Die hat die Bundesregierung beschlossen. Gerade gibt es noch viele einzelne Leistungen, wie beispielsweise das Kindergeld oder den Kinderzuschlag. Diese und weitere Leistungen sollen mit der Kindergrundsicherung AB 2.025 zusammengefasst. Die Bundeswehr hat neue digitale Funkgeräte für 1 Komma 3 Milliarden Euro bestellt, ohne dass offenbar geklärt war, wie die eingebaut werden sollen. Die Bundeswehr will die Funkgeräte jetzt bis 2.025 verbauen, beispielsweise in Fahrzeugen. Verteidigungsminister pistorius war noch nicht im Amt, als die Geräte Ende 2.022 bestellt wurden.",,ht_nachrichten,2023-09-29 16:54:56,4,9,93,Stuttgart,"18,58,25"
"['protest', 'klima', 'nachrichten', 'norwegen', 'windkraft', 'gretathunberg', 'rtlaktuell']",1038.0,"7,08446566310809E+018",DE,"#GretaThunberg hat gegen #Windkraft demonstriert. Klingt komisch, ist aber so. Wir erzählen euch, warum! #Norwegen #Klima #Protest #Nachrichten #RTLAktuell ",39698,118,2023-03-02 16:33:20,"7,20598784653514E+018",26,rtlaktuell,7.09717026091839e+18,Greta thunberg demonstriert gegen windkraftanlagen in Norwegen hä moment mal ja richtig gehört normalerweise protestieren klimaaktivistinnen gegen fossile energien wie zum beispiel im januar in lutzsalat jetzt ging der protest aber gegen grüne energien denn 1 windpark im norwegischen lattland soll die rechte der indigenen bevölkerung dort verletzen die samen so heißt die indigene bevölkerung dort züchtet in der region schon seit jahrhunderten rentiere schon 2.021 hatte das oberste gericht norwegens genauso geurteilt die genehmigung für den windpark wurde für ungültig erklärt trotzdem läuft der betrieb einfach weiter da die behörden noch mehr gutachten wollen und da kommt Greta ins spiel sie und andere aktivistinnen unterstützen die indigene bevölkerung klimawende darf die menschenrechte nicht verletzen sagt Greta deshalb haben sie das norwegische energieministerium blockiert und sich an den eingang gekettet was sagt ihr zu der aktion gut oder nicht schreibt uns eure meinung mal in die kommentare,,ht_nachrichten,2023-03-02 16:33:20,3,3,94,Nürnberg,"80,77,76"
"['sport', 'ski', 'slalom', 'news', 'interview', 'träume', 'bluenews', 'rücktritt', 'lucasbraathen']",350.0,"7,29463797900287E+018",CH,Nach dem Rücktritt hat «Folge deinen Träumen» eine ganz andere Bedeutung 😅 #interview  #lucasbraathen  #ski  #slalom  #rücktritt  #träume  #sport  #news  #bluenews,43,1,2023-10-27 15:05:00,"7,29463758848326E+018",0,bluenews.ch,,,,ht_news,2023-10-27 15:05:00,4,10,95,Bern,"77,9,34,84"
"['20min', 'news', 'fyp', 'fürdich']",10927.0,"7,18850729655347E+018",CH,Werde Teil unseres Teams! 💥 #20min #news #fyp #fürdich ,156891,348,2023-01-14 13:59:38,"7,18850725961638E+018",778,20minuten,,,,ht_news,2023-01-14 13:59:38,5,1,96,Zürich,"86,64,77,73"
"['pakistan', 'seilbahn', 'nachrichten', 'rtlaktuell']",41.0,"7,27045299318562E+018",DE,Was für eine krasse Rettungsaktion in #Pakistan. Zum Glück konnten alle aus der #Seilbahn gerettet werden. #Nachrichten #RTLAktuell,20,1,2023-08-23 09:51:04,"7,27045303361028E+018",0,rtlaktuell,,,,ht_nachrichten,2023-08-23 09:51:04,2,8,97,Hamburg,"14,95,67,66,39"
"['news', 'wien', 'tatort']",3640.0,"7,18478655679184E+018",AT,"""Ich will hier nicht mehr bleiben und werde auch nicht mehr bleiben!“ 😳 #wien #tatort #news ",159439,186,2023-01-04 13:21:25,"7,18478655115767E+018",395,heute.at,,das opfer am boden gelegen ist durch eine streiterei bin ich überhaupt zum fenster gegangen und hab dann gesehen was nicht direkt was passiert ist aber dass immer verletzte person am boden liegt und äh kurz davor ist auch schon vom ärztearzt ins gesagt worden vorbei so nix mehr zu machen waren noch viele ersthelfer da sehr viele mehr also am anfang waren mehr ersthelfer wie überhaupt die rettung dies war zuerst die polizei da bevor die rettung da war und das war ja was macht das in dir innerlich äh is das eine unruhe die entsteht wenn du weißt was ich da abgespielt hab also der drang dass sich der weg zieht vom 5. bezirk is noch höher geworden und jetzt wird's schneller gehandelt ist die gegend bekannt dafür dass immer wieder gewaltdelikte vorkommen das kann ich nicht sagen ich bin gebürtiger wiener ich bin erst seit drei jahren in wien aber ich muss sagen in die drei jahren is für mich wien unakzeptabel geworden ich will hier nicht mehr bleiben und ich werde hier nicht mehr bleiben,['0'],ht_news,2023-01-04 13:21:25,2,1,98,Graz,"16,72,65,71,81"
"['football', 'nfl', 'usa', 'movie', 'adoption', 'blindside', 'viral', 'cinema', 'film', 'news', 'viralvideo', 'footballplayer', 'fy', 'kino', 'fyp', 'theblindside', 'adoptiert', 'nflfootball', 'nflplayoffs', 'kinofilm', 'michaeloher', 'sandrabullock', 'nachrichten', 'kinoabend', 'newsupdate', 'adoptionstory', 'footballtiktok', 'fypシ', 'adoptionjourney', 'nachrichtenausallerwelt', 'faznews']",61.0,"7,26799758078388E+018",DE,Einfach die Eltern verklagt 😳 #michaeloher #theblindside #blindside #movie #film #kinofilm #kino #cinema #kinoabend #sandrabullock #usa #adoption #adoptiert #adoptionstory #adoptionjourney #faznews #news #nachrichten #nachrichtenausallerwelt #newsupdate #fy #fypシ #fyp #viral #viralvideo #nfl #nflplayoffs #nflfootball #football #footballtiktok #footballplayer ,6,3,2023-08-16 19:02:42,"7,26799759290511E+018",0,faz,,Aus ärmlichen Verhältnissen in die beste Football Liga der Welt die Lebensgeschichte von profifootballer Michael oh Herr war 1 Erfolg an den kinokassen als Kind wuchs er in verschiedenen Heim auf bis schließlich die Familie TUI ihn bei sich Aufnahm und ihn dabei unterstützte eine Karriere als Football Profi zu starten verfilmt als the Blindside mit Santa Bullock spielte die Geschichte 2.009 mehr als 300 Millionen Dollar 1 schon vor einigen Jahren hat Michael oher sich beklagt dass einige Szenen in dem Film nicht stimmen jetzt hat er die Familie TUI sogar verklagt Lien und Shaw TUI sollen ihn versprochen haben ihn zu adoptieren tatsächlich sollen sie aber nur die Vormundschaft für ihn übernommen und sich dadurch finanziell bereichert haben durch den Film sollen sie etwa Millionen Dollar verdient haben jetzt hat Michael O her vor Gericht einen Antrag gestellt um die vormannschaft beenden zu lassen außerdem fordert er Geld von Etuis die Weisen die Vorwürfe zurück die Einnahmen für den Film hätten sich stets mit Michael O her geteilt wir seien am Boden zerstört hieß es,,ht_nachrichten,2023-08-16 19:02:42,2,8,99,Berlin,"91,93,86,46,10"
"['pinkpanther', 'news', 'bande', 'prisonbreak', 'graz', 'truecrime', 'gefängnis']",9984.0,"6,83973675474487E+018",AT,Prison break auf wish bestellt 🥴 #truecrime #prisonbreak #news #graz #bande #pinkpanther #gefängnis ,289157,169,2023-05-25 06:29:33,"7,23700339724367E+018",1112,krone.at,,"Selten, aber doch versuchen auch Häftlinge in Österreich aus dem Gefängnis auszubrechen! Wie ein Raubmörder und berüchtigtes Bandenmitglied seine Flucht aus der Justizanstalt Graz-Jakomini geplant hat, erzähle ich euch jetzt: 2020 rammte dieser Mann einem Wiener Juwelier 19x ein Messer in den Hals, tötete ihn damit und machte sich mit der Beute und ein paar Komplizen aus dem Staub... Er ist Mitglied bei der berüchtigten ""Pink-Panther Bande"" und wurde zu 19 Jahren Haft verurteilt! Doch die wollte er nicht absitzen, seine Flucht war Lange Hand geplant! Zuerst provozierte er immer wieder Streit mit Mit-Häftlingen, um in die JVA Graz Jakomini verlegt zu werden. Mit einer Drohne kundschafteten seine Komplizen im 2. Schritt die Umgebung aus. Danach legte er sich ein illegales Handy zu und baute sich sogar selbst Hieb- und Stichwaffen! Diesen Samstag hätte die spektakuläre Flucht dann stattfinden sollen, doch was er nicht wusste: sein Telefon wurde abgehört! Die Justizwachbeamten reagierten schnell - aus Sicherheitsgründen wurde er am nächsten Tag noch verlegt. Doch seine Bandenkollegen wollten ihn noch nicht aufgeben: Sie verfolgten einen Justizwachebus und wollten ihn filmreif von der Straße drängen, um ihren Kollegen zu befreien. Relativ schnell bemerkten sie aber, dass es sich um den falschen Wagen handelte und ergriffen die Flucht... Der Bandenkomplize sitzt nun wieder im Gefängnis",,ht_news,2023-05-25 06:29:33,3,5,100,Innsbruck,"93,59,6"
